trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
693,False,"{'a': 0.0035, 'e': 0.08874395194919957}",25,14,18.866587873221,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.0035, 'e': 0.08843389104048807}",25,9,21.23057034965728,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.0035, 'e': 0.08812491344804767}",30,24,12.555543723599873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.0035, 'e': 0.08781701538689907}",25,16,-23.06977023737672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
697,False,"{'a': 0.0035, 'e': 0.08751019308528712}",20,10,18.84391903236367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.0035, 'e': 0.08720444278463478}",20,10,-29.680778632421298,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.0035, 'e': 0.08689976073949708}",25,17,17.39761945093669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.0035, 'e': 0.08659614321751515}",25,11,18.21417411343883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.0035, 'e': 0.0862935864993705}",20,15,7.499985812478883,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.0035, 'e': 0.08599208687873962}",25,12,24.437287357311202,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.0035, 'e': 0.08569164066224835}",20,16,7.650597597225313,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.0035, 'e': 0.08539224416942676}",25,13,20.001370114287276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.0035, 'e': 0.08509389373266411}",20,0,-13.717655063772037,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
706,False,"{'a': 0.0035, 'e': 0.08479658569716379}",25,20,7.2471943331232875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.0035, 'e': 0.08450031642089868}",30,17,16.821872777001644,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.0035, 'e': 0.08420508227456643}",30,12,27.48571203885336,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.0035, 'e': 0.083910879641545}",20,6,12.855635147595045,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.0035, 'e': 0.08361770491784855}",30,22,15.947113440215364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.0035, 'e': 0.083325554512083}",25,7,-33.79644155454418,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
712,False,"{'a': 0.0035, 'e': 0.08303442484540217}",20,0,23.21579507061401,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
713,False,"{'a': 0.0035, 'e': 0.08274431235146412}",25,10,-2.387784309704901,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
714,False,"{'a': 0.0035, 'e': 0.08245521347638707}",30,13,-22.103251253490924,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
715,False,"{'a': 0.0035, 'e': 0.08216712467870625}",20,10,18.142777029262984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.0035, 'e': 0.08188004242933027}",20,13,11.846089001439605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.0035, 'e': 0.08159396321149794}",20,9,18.865950251486275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.0035, 'e': 0.08130888352073534}",25,10,26.662307483240586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.0035, 'e': 0.08102479986481265}",30,15,20.912781822730622,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.0035, 'e': 0.0807417087637015}",20,14,12.495435442542297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.0035, 'e': 0.08045960674953244}",35,21,25.915431720463133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.0035, 'e': 0.08017849036655221}",20,13,9.715242760016531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.0035, 'e': 0.0798983561710816}",20,6,21.989266356736895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.0035, 'e': 0.07961920073147326}",20,13,9.24230922899522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.0035, 'e': 0.0793410206280695}",25,15,15.136180492302286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.0035, 'e': 0.07906381245316065}",30,13,28.9058327140774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.0035, 'e': 0.07878757281094306}",25,5,34.54581791687551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.0035, 'e': 0.07851229831747762}",25,7,30.328484321250965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.0035, 'e': 0.07823798560064842}",30,4,38.951255235489846,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.0035, 'e': 0.07796463130012121}",20,10,15.386792794840867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.0035, 'e': 0.07769223206730236}",20,9,-23.11927066322285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
732,False,"{'a': 0.0035, 'e': 0.07742078456529793}",35,18,29.866582570958574,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.0035, 'e': 0.07715028546887258}",25,6,23.251647412489056,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.0035, 'e': 0.07688073146440896}",25,16,3.5007952879797957,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.0035, 'e': 0.07661211924986724}",20,13,10.542243558508737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.0035, 'e': 0.07634444553474434}",20,15,11.444498452677138,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.0035, 'e': 0.07607770704003398}",30,24,13.910975926178008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.0035, 'e': 0.07581190049818624}",30,18,21.030041361854348,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.0035, 'e': 0.0755470226530676}",30,22,13.004732604389606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.0035, 'e': 0.07528307025992123}",25,12,4.733600391257266,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.0035, 'e': 0.07502004008532698}",20,7,29.437082780958807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.0035, 'e': 0.07475792890716187}",20,4,24.35278781881126,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.0035, 'e': 0.07449673351456078}",20,0,-19.394627644793335,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
744,False,"{'a': 0.0035, 'e': 0.0742364507078768}",25,6,-68.36576080136508,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
745,False,"{'a': 0.0035, 'e': 0.07397707729864236}",20,11,16.984308280947065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.0035, 'e': 0.07371861010952994}",20,14,7.975410052698788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.0035, 'e': 0.0734610459743132}",20,14,9.719505739258237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.0035, 'e': 0.07320438173782833}",25,16,-5.293437175320257,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
749,False,"{'a': 0.0035, 'e': 0.07294861425593517}",20,12,-34.24635190958362,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
750,False,"{'a': 0.0035, 'e': 0.07269374039547885}",25,0,32.58837022062055,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.0035, 'e': 0.07243975703425146}",20,13,13.235531080239808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.0035, 'e': 0.07218666106095362}",25,13,17.38586056380307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.0035, 'e': 0.07193444937515645}",35,18,34.821738582872925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.0035, 'e': 0.07168311888726371}",20,10,7.008320319983933,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.0035, 'e': 0.07143266651847373}",20,8,22.492934051269348,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.0035, 'e': 0.0711830892007419}",20,16,7.964549607496169,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.0035, 'e': 0.07093438387674295}",20,3,12.895463392811468,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
758,False,"{'a': 0.0035, 'e': 0.07068654749983351}",30,0,43.32172605311267,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.0035, 'e': 0.07043957703401492}",25,12,23.42302885227261,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.0035, 'e': 0.07019346945389585}",20,12,17.468829303300055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.0035, 'e': 0.06994822174465536}",20,0,2.4437864782852534,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
762,False,"{'a': 0.0035, 'e': 0.06970383090200598}",20,7,20.99152253070044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.0035, 'e': 0.06946029393215677}",30,15,29.37382046068365,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.0035, 'e': 0.0692176078517769}",20,8,22.655842529728034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.0035, 'e': 0.06897576968795878}",25,3,32.89789126100361,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.0035, 'e': 0.06873477647818187}",25,16,17.085117777880512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.0035, 'e': 0.06849462527027637}",20,14,8.109006245575808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.0035, 'e': 0.068255313122387}",20,2,24.448748433044262,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.0035, 'e': 0.06801683710293688}",25,14,21.271629220772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.0035, 'e': 0.06777919429059187}",20,13,14.597907057991748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.0035, 'e': 0.06754238177422452}",30,5,44.58904098079952,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.0035, 'e': 0.06730639665287849}",20,12,12.607054989905974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.0035, 'e': 0.06707123603573319}",25,5,35.14950246211137,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.0035, 'e': 0.06683689704206802}",25,3,32.57927202806823,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.0035, 'e': 0.06660337680122747}",25,5,-13.164065188144328,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
776,False,"{'a': 0.0035, 'e': 0.0663706724525856}",20,16,8.653513495644852,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.0035, 'e': 0.06613878114551125}",25,8,23.548203332778257,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.0035, 'e': 0.06590770003933302}",35,20,25.80211189169157,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.0035, 'e': 0.06567742630330448}",20,16,7.24417232789807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.0035, 'e': 0.06544795711656942}",20,13,11.051558707799412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.0035, 'e': 0.06521928966812753}",25,14,22.20618246624203,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.0035, 'e': 0.06499142115679961}",25,15,20.12412545367194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.0035, 'e': 0.06476434879119362}",20,13,12.56541427060638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.0035, 'e': 0.06453806978967022}",25,12,16.048189323244873,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.0035, 'e': 0.06431258138030878}",20,16,9.5798447608129,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.0035, 'e': 0.06408788080087352}",25,20,11.587951887784058,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.0035, 'e': 0.0638639652987795}",35,16,36.81337338922269,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.0035, 'e': 0.06364083213105899}",20,11,8.46162029202537,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.0035, 'e': 0.06341847856432796}",20,2,22.78839884992645,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.0035, 'e': 0.06319690187475241}",20,11,14.000614382182217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.0035, 'e': 0.06297609934801507}",30,24,9.357336367397483,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.0035, 'e': 0.06275606827928232}",20,6,-16.165222818053806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
793,False,"{'a': 0.0035, 'e': 0.06253680597317074}",20,7,22.9240820148982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.0035, 'e': 0.062318309743714384}",20,0,29.36709749832144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
795,False,"{'a': 0.0035, 'e': 0.0621005769143317}",25,8,14.617602820156407,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.0035, 'e': 0.061883604817792766}",20,5,17.648824723198793,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.0035, 'e': 0.061667390796186744}",30,13,28.02922796934618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.0035, 'e': 0.061451932200889146}",30,19,20.37613195998241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.0035, 'e': 0.061237226392529445}",25,3,31.056531889631383,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.0035, 'e': 0.06102327074095887}",25,7,28.75879104655432,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.0035, 'e': 0.06081006262521795}",35,14,-3.293839287248322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
802,False,"{'a': 0.0035, 'e': 0.06059759943350466}",20,5,12.452738314605057,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.0035, 'e': 0.06038587856314221}",20,8,21.13181336730748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.0035, 'e': 0.06017489742054728}",30,16,25.72238230563585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.0035, 'e': 0.05996465342119827}",20,6,25.744298058219755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.0035, 'e': 0.05975514398960355}",20,6,25.061149094679102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.0035, 'e': 0.05954636655926992}",20,13,13.490265938529873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.0035, 'e': 0.05933831857267131}",20,12,13.486753630142758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.0035, 'e': 0.05913099748121725}",20,10,18.757202431689386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.0035, 'e': 0.058924400745221754}",20,2,31.034017248305577,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.0035, 'e': 0.058718525833872284}",20,3,10.20587319221121,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.0035, 'e': 0.05851337022519853}",20,12,11.36460940622868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.0035, 'e': 0.05830893140604179}",20,15,9.302397966915372,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.0035, 'e': 0.05810520687202394}",30,18,26.661184629738393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.0035, 'e': 0.057902194127516855}",25,15,13.67580961577883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.0035, 'e': 0.057699890685611946}",20,3,16.950714742957267,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.0035, 'e': 0.057498294068089484}",25,9,25.33951593115639,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.0035, 'e': 0.05729740180538836}",30,22,16.462785427964214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.0035, 'e': 0.05709721143657589}",20,10,8.263951897797327,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.0035, 'e': 0.056897720509317504}",20,7,16.064884834792046,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.0035, 'e': 0.0566989265798469}",25,0,12.307599385604938,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
822,False,"{'a': 0.0035, 'e': 0.05650082721293594}",20,14,12.071837667242805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.0035, 'e': 0.05630341998186487}",30,0,49.28676093397905,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.0035, 'e': 0.05610670246839268}",35,24,19.151532431013184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.0035, 'e': 0.055910672262727355}",30,16,14.173257624957536,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.0035, 'e': 0.055715326963496396}",25,15,16.1423772756214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.0035, 'e': 0.055520664177717505}",25,6,19.574355688490193,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.0035, 'e': 0.05532668152076908}",20,12,17.716049689386015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.0035, 'e': 0.05513337661636114}",20,0,22.337186418298568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.0035, 'e': 0.054940747096506225}",20,11,15.54698064519348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.0035, 'e': 0.054748790601490266}",25,9,17.34273437022285,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.0035, 'e': 0.05455750477984384}",20,8,20.599719476841816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.0035, 'e': 0.05436688728831322}",25,13,17.36900142974877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.0035, 'e': 0.054176935791831735}",20,13,11.24486529054549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.0035, 'e': 0.05398764796349122}",20,12,12.947170487987412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.0035, 'e': 0.053799021484513376}",25,0,42.174264805957264,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
837,False,"{'a': 0.0035, 'e': 0.053611054044221465}",25,11,25.968989428973035,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.0035, 'e': 0.053423743340012035}",30,12,30.249989085117168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.0035, 'e': 0.05323708707732657}",30,3,37.81058652495047,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.0035, 'e': 0.053051082969623575}",20,9,14.465518888661808,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.0035, 'e': 0.05286572873835037}",20,11,19.256230313801165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.0035, 'e': 0.052681022112915275}",20,5,20.080104915711264,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.0035, 'e': 0.05249696083065988}",25,20,11.444421883144368,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.0035, 'e': 0.052313542636831155}",35,13,42.45574706774978,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.0035, 'e': 0.05213076528455389}",20,6,10.272505034495623,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.0035, 'e': 0.05194862653480329}",25,13,14.875243399991646,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.0035, 'e': 0.051767124156377374}",20,0,7.413411451957732,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
848,False,"{'a': 0.0035, 'e': 0.051586255925869705}",20,0,26.081311468808366,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.0035, 'e': 0.051406019627642255}",30,9,32.607017769431906,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.0035, 'e': 0.05122641305379806}",30,17,21.95162203825859,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.0035, 'e': 0.051047434004154395}",25,20,8.48973691122652,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.0035, 'e': 0.05086908028621564}",35,19,26.171576608458288,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.0035, 'e': 0.050691349715146494}",30,16,25.943065586570096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.0035, 'e': 0.050514240113745286}",25,16,16.512511308498677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.0035, 'e': 0.05033774931241717}",25,16,17.224143777185954,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.0035, 'e': 0.050161875149147585}",25,3,38.08599768977658,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.0035, 'e': 0.049986615469475894}",25,0,37.51512157789689,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
858,False,"{'a': 0.0035, 'e': 0.049811968126468764}",20,0,20.04568911783855,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
859,False,"{'a': 0.0035, 'e': 0.04963793098069413}",20,11,15.256189658513495,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.0035, 'e': 0.049464501900194725}",30,17,22.4344598322283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.0035, 'e': 0.04929167876046215}",20,15,-3.508762261147692,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.0035, 'e': 0.04911945944441081}",25,0,13.599127715649729,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
863,False,"{'a': 0.0035, 'e': 0.048947841842351916}",25,13,19.679030327285673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.0035, 'e': 0.048776823851967674}",25,15,19.524926531230037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.0035, 'e': 0.048606403378285604}",20,12,9.446382385795467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.0035, 'e': 0.04843657833365275}",20,13,13.037093084459052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.0035, 'e': 0.04826734663771017}",20,0,9.427965187317307,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
868,False,"{'a': 0.0035, 'e': 0.048098706217367525}",30,11,31.0176513123301,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.0035, 'e': 0.0479306550067775}",30,11,34.30673911346906,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.0035, 'e': 0.04776319094731071}",35,18,33.78133523405124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.0035, 'e': 0.04759631198753032}",25,20,8.22471241100585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.0035, 'e': 0.04743001608316695}",20,10,19.974267916940573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.0035, 'e': 0.047264301197093746}",25,13,22.029136242454953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.0035, 'e': 0.047099165299301256}",25,16,13.4679304545957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.0035, 'e': 0.04693460636687265}",25,8,7.777296566654044,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
